Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Linear,80/20,-0.0871241762936128,0.19350573668816903
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Ridge,80/20,-0.07113378856032049,0.19207733758688977
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Lasso,80/20,-0.08402660935730366,0.19322985994696423
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.05925493708385687,0.18000735129861764
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,GPR,80/20,-0.12448526807495108,0.1968027454763946
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Linear,85/15,-0.17974236823674894,0.17290351037574717
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Ridge,85/15,-0.1545967125044836,0.17105090671026507
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Lasso,85/15,-0.1707647438328015,0.1722443718996743
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.2512200572823726,0.17806438789811196
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,GPR,85/15,-0.5423812775478256,0.19769973845370575
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Linear,90/10,-0.026652216628488157,0.14102485389836658
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Ridge,90/10,-0.006485294014550558,0.1396328816311446
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Lasso,90/10,-0.1682814582335126,0.1504380605728201
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.43627547544215317,0.1668026155607503
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,10,GPR,90/10,-0.9791810190262522,0.1958063367721655
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Linear,80/20,0.22088474162665594,0.19367283376490876
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Ridge,80/20,0.19638161587619085,0.1966947570758047
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.024687677203499625,0.22210769695642144
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.2996483253806037,0.18362251773430344
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,GPR,80/20,0.23694797249579969,0.19166593298105875
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Linear,85/15,0.10715988360324935,0.19304575992098444
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Ridge,85/15,0.07731417214026082,0.19624578808213838
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Lasso,85/15,0.015763274608138533,0.20268574355694208
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.14163588556660056,0.18928194757064085
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.05975907544008696,0.21031826559553146
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Linear,90/10,-0.44615258655024537,0.1960972019040584
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.4871250783480674,0.19885571926490436
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.5345248221914518,0.2019999660248428
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.21939779164189743,0.18006820673653526
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,GPR,90/10,-0.6019250724967353,0.20638847252093007
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Linear,80/20,-0.036262351754535516,0.188924868131305
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Ridge,80/20,-0.0004623299817945181,0.1856327669711141
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Lasso,80/20,-0.05640604475580502,0.19075226630359887
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.03722954558147662,0.18210238958703936
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,GPR,80/20,-0.02417189967336797,0.18781950672059303
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Linear,85/15,-0.08089518098416426,0.16550152985919533
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Ridge,85/15,-0.04225055847116077,0.16251606215165126
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Lasso,85/15,-0.10951966683641023,0.16767863299461158
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.08990393481819792,0.1518636524060222
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,GPR,85/15,-0.357965144021579,0.18550453606376874
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Linear,90/10,0.03006141117259653,0.13707432087679758
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Ridge,90/10,0.0877613678968524,0.1329346553475085
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Lasso,90/10,0.011826956921290765,0.1383567924274229
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.06310761176770974,0.1347189964936164
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,20,GPR,90/10,-0.43502960642167765,0.16673025503504912
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Linear,80/20,0.27878886832332017,0.18633698443368266
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.27159672399649815,0.18726378509755984
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.28356100828910025,0.18571948008202968
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.2652091912018133,0.18808307209694464
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,GPR,80/20,0.23828779289905144,0.19149758878997133
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Linear,85/15,0.1576184995413743,0.18751146626212234
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.14929218765579855,0.18843589295013027
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.08723803291846133,0.19518758346208898
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.08047189588107528,0.19590969259412075
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,GPR,85/15,-0.052632335770705474,0.20960989139108333
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Linear,90/10,-0.4315027347627234,0.19510141917267232
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.45708455226074496,0.1968369896184382
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.48644495942080623,0.19881024191830918
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.35907446675376087,0.1901016840392655
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,GPR,90/10,-0.2409959249989293,0.1816559030514957
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,80/20,-0.26112848721402204,0.2084173816917955
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Ridge,80/20,0.0755446005608269,0.1784420686688444
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Lasso,80/20,-0.07801828217715667,0.19269361784417174
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.018198715028784007,0.1838933674876694
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,GPR,80/20,-0.030143354528053834,0.1883662536294395
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,85/15,-0.39553042275190764,0.18805283136924192
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Ridge,85/15,0.09182472551381271,0.15170331089137842
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Lasso,85/15,-0.11962769085737435,0.1684407001019625
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.15519303363392134,0.14631503838186086
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,GPR,85/15,-0.2741820541916522,0.17969085055771675
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Linear,90/10,-0.5164987325068822,0.17139770786308742
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Ridge,90/10,0.0880358085695212,0.13291465760829121
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Lasso,90/10,-0.2918416848681038,0.1581934985883891
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.1601296981430309,0.12755282927889935
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,50,GPR,90/10,-0.2334764966884364,0.15457861906829254
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Linear,80/20,0.06891175644399172,0.21172067684741375
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.2738843615542593,0.1869694916991426
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.226806589244249,0.19293540201720072
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.30992765977838255,0.1822699868654825
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,80/20,0.3423048044084439,0.17794270445406735
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Linear,85/15,-0.21020725053004252,0.2247518600912902
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.10337921671032779,0.19345404731530763
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.08384097054946071,0.19555046481872346
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.13267873089834237,0.19026697686710406
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,85/15,0.14399616433455587,0.18902153028691293
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Linear,90/10,-0.6352609151826718,0.20852487320679278
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.4204143392573114,0.19434432409639946
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.45527907843330984,0.19671500143668
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,-0.22283695522665492,0.1803219582130576
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,GPR,90/10,-0.08307892427069796,0.16970490303214958
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Linear,80/20,-41.38904511004835,1.2083175528009111
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Ridge,80/20,0.09214263886033613,0.1768329032762099
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Lasso,80/20,-0.07801822357427501,0.19269361260659756
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,80/20,0.036785363643190405,0.1821443919484188
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,GPR,80/20,-0.032242252126891024,0.18855805232193387
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Linear,85/15,-17.30411444536973,0.6810587604192999
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Ridge,85/15,0.09987612149347191,0.1510293536442083
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Lasso,85/15,-0.11962769113595506,0.1684407001229178
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.1315282215531377,0.14835017996979577
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,GPR,85/15,-0.27400936153822397,0.17967867320002157
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Linear,90/10,-9.542284616105146,0.4519093764089532
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Ridge,90/10,0.1238869420310067,0.13027589351977545
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Lasso,90/10,-0.2918416848681038,0.1581934985883891
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.12185970840741778,0.13042652880083608
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,100,GPR,90/10,-0.21314348178420484,0.1532992635235912
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Linear,80/20,-2.548953689428462,0.4133500726694523
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Ridge,80/20,0.3263935690289994,0.18008227336290022
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Lasso,80/20,0.35588643644277873,0.17609583104355322
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.30917856934976995,0.18236888930022882
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,GPR,80/20,0.332584458423019,0.17925282546760846
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Linear,85/15,-1.8616873246106094,0.34560857503785425
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Ridge,85/15,0.142693680747341,0.18916528189707116
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Lasso,85/15,0.08399568048629247,0.1955339530143254
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.18616099745434922,0.18430735605153645
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,GPR,85/15,0.12169576721124609,0.19146787060277715
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Linear,90/10,-0.3775854828763294,0.1913919274930467
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.2734781551264398,0.18401790720370745
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.4317071935853325,0.19511535165817367
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,-0.2830906090663381,0.18471110255189602
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,GPR,90/10,-0.2030295634065331,0.17885557729222593
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Linear,80/20,-4.231429164792775,0.4244870467650992
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Ridge,80/20,0.10230676895875268,0.17584022989922782
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Lasso,80/20,-0.07801822349732568,0.1926936125997203
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,80/20,0.20028689441558434,0.16596685878544915
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,80/20,-0.035570504564591765,0.18886179097597589
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Linear,85/15,-5.58453558160754,0.40848188048086126
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Ridge,85/15,0.09838654900135224,0.15115426765897794
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Lasso,85/15,-0.11962769113479799,0.16844070012283077
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.13575959672833227,0.14798834222519486
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,85/15,-0.24293630881867645,0.17747396813282154
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Linear,90/10,-7.871985915179215,0.41456669159329856
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Ridge,90/10,0.16307260393388578,0.12732916059705815
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Lasso,90/10,-0.2918416848681038,0.1581934985883891
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.1380450609748619,0.12921896707703387
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,190,GPR,90/10,-0.19048218595779987,0.15186071294758147
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,80/20,0.18829843594632945,0.197681507181945
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,80/20,0.3395782539245823,0.1783111638696901
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Lasso,80/20,0.22626422023602621,0.19300305898173495
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.351697765292025,0.17666747887602752
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,GPR,80/20,0.3334857163086188,0.17913175576789162
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,85/15,-0.05749666395051767,0.21009364818208084
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,85/15,0.15602832487887008,0.18768836675043696
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Lasso,85/15,0.08399596480524807,0.19553392266839123
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.16632863052810365,0.18653952343977126
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,GPR,85/15,0.12853164048375088,0.19072131450293323
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Linear,90/10,-0.520366159256259,0.2010659057749489
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Ridge,90/10,-0.23527383474134966,0.1812366218836676
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.44109030279499506,0.19575368008152652
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,-0.26826976320044804,0.18364121469254965
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,GPR,90/10,-0.25972247215837263,0.18302135901331465
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Linear,80/20,0.050969169064093434,2.378584253629896
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Ridge,80/20,0.062119149816248886,2.364570205403773
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Lasso,80/20,0.05246002925820081,2.3767152256469606
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.298566560235096,2.0448978200080106
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,GPR,80/20,0.22144184634814068,2.154387930783608
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Linear,85/15,-0.295571649386678,2.0682584694884145
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Ridge,85/15,-0.25441869961546737,2.035144980851773
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Lasso,85/15,-0.29159662466958447,2.0650831551914117
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.08314821093035318,1.8911154243157346
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,GPR,85/15,-0.3783699079209102,2.1333248146813144
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Linear,90/10,-0.02072612502632243,1.767484569581748
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Ridge,90/10,-0.03797393957401507,1.7823551309413812
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Lasso,90/10,-0.020729116890526145,1.7674871599288595
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.6488630904917234,2.246432191914575
Rg w/no norm,expr buffer only regr out,All,ProtBERT,10,GPR,90/10,-0.7666118280228897,2.3252603315959512
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,80/20,0.16798729896147158,1.7475757739962536
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,80/20,0.16446794162679634,1.751267937256212
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,80/20,0.1647433986346447,1.750979235711602
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,0.2451180253326336,1.6646025869264114
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,GPR,80/20,0.039774556715389986,1.8774035825926505
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,85/15,0.032705856711803816,1.7413446533025332
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,85/15,0.019576494324623384,1.7531227078798972
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,85/15,0.01512146422866223,1.7571012753592476
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.06379659045358144,1.7131309721399812
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,GPR,85/15,-0.22164454548719092,1.9569417007419705
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Linear,90/10,-0.20874403515032025,1.8795300232213417
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.23077249427329738,1.8965792136361612
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Lasso,90/10,-0.22935637949388288,1.8954878068699625
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.04377570104091544,1.7465687548910465
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,10,GPR,90/10,-0.3480137441059079,1.9848571475882277
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Linear,80/20,0.23781317505535282,2.1316166185479615
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Ridge,80/20,0.21131924252114676,2.16834808714978
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Lasso,80/20,0.21529678039524547,2.162873382559968
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,80/20,0.39380237430526377,1.9010147837068574
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,GPR,80/20,0.23993339607192798,2.1286497306240686
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Linear,85/15,-0.16958706564283044,1.9651258650695242
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Ridge,85/15,-0.1565505078516749,1.95414324305746
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Lasso,85/15,-0.16483687418739223,1.9611311981751534
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.05384158046642773,1.7674861634426977
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,GPR,85/15,-0.3329754374999885,2.0979018546168344
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Linear,90/10,0.040547358957114144,1.7136131535618795
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Ridge,90/10,0.016661217152912355,1.7348127279464562
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Lasso,90/10,0.01931039210422547,1.7324743060120655
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.09216808155243306,1.8282928290947218
Rg w/no norm,expr buffer only regr out,All,ProtBERT,20,GPR,90/10,-0.6244366660917815,2.229730669894437
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,80/20,0.253722122297664,1.655088882625865
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,80/20,0.25242279957185454,1.6565290696096375
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,80/20,0.2240517603766934,1.6876695462848772
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.22514083803365204,1.6864847710099462
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,GPR,80/20,0.07456521377308512,1.8430789867799975
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,85/15,0.17164062789812273,1.6114426457623974
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,85/15,0.13910055119260434,1.6427885701008127
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,85/15,0.06659678515923118,1.7105670567297453
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,-0.016142980887579483,1.7847725114188926
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,GPR,85/15,-0.2770191076793689,2.0008021961774203
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Linear,90/10,-0.09534176665692007,1.789191884136837
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.13248063757408168,1.8192713831439757
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.12678667948044753,1.814692095765357
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.20274418338472544,1.8748595016515555
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,20,GPR,90/10,-0.2059697823877451,1.8773718795013679
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Linear,80/20,0.07276195916646944,2.351115686579796
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Ridge,80/20,0.291604237388856,2.0550214348004214
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Lasso,80/20,-0.04553326038176864,2.4965904523177924
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,80/20,0.38764642345142575,1.910642826660703
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,GPR,80/20,0.06700688727516335,2.3584007141048406
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Linear,85/15,-0.4733079840575585,2.205570095291974
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Ridge,85/15,-0.02274123741474532,1.837625366083775
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Lasso,85/15,-0.19621044736430493,1.9873661529477016
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.07989358037356276,1.7429828900272855
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,GPR,85/15,-0.2813169477801365,2.056848852502686
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Linear,90/10,-0.6148974166842165,2.2231741584708966
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Ridge,90/10,-0.046536761810114236,1.7896918484542756
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Lasso,90/10,-0.10593231031069061,1.8397774394879594
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,Kernel Ridge,90/10,-0.053508860926955615,1.7956434768060898
Rg w/no norm,expr buffer only regr out,All,ProtBERT,50,GPR,90/10,-0.5452645434044088,2.1747154287299524
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Linear,80/20,0.08310119430931706,1.8345592439467102
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,80/20,0.25110135965941127,1.6579924884674595
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,80/20,0.23534620242657545,1.675341947110042
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.28648329582604914,1.6183524514869214
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,GPR,80/20,0.2695008657017922,1.6374984229182408
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Linear,85/15,-0.1751465858304675,1.919338077209333
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Ridge,85/15,0.07209087519300716,1.7055253558396104
Rg w/no norm,expr buffer only regr out,Inliers,ProtBERT,50,Lasso,85/15,0.053816047923679,1.7222383139483994
