Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.406,pH regr out,All,ProtBERT,low,100,Ridge,90/10,-1.5177387015334354,0.1322900796244373,4
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,190,Kernel Ridge,85/15,0.0912855845664516,0.1322909868099038,3
Rg norm w/0.5,No regr out,All,ProtBERT,low,100,Ridge,90/10,-1.5174970860637922,0.1322978294646908,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,10,Kernel Ridge,80/20,0.0086191303863819,0.1323151630191697,3
Rg norm w/0.406,No regr out,All,ProtBERT,low,100,GPR,80/20,-2.2345234758270056,0.1323188130117978,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,85/15,-0.1843351018224199,0.1323252489142807,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,20,Ridge,90/10,-0.1536495753669575,0.1323297447477059,1
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,190,Ridge,80/20,-0.1703168668860708,0.1323377787925191,1
Rg norm w/0.5,No regr out,All,ProtBERT,mid,190,Ridge,80/20,-0.1702580763283967,0.1323413663448255,1
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,10,Lasso,85/15,0.0824222831507184,0.132348191545169,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,10,Ridge,80/20,0.2563129442275222,0.1323586238913135,4
Rg norm w/0.421,No regr out,Inliers,ProtBERT,mid,100,GPR,80/20,-1.3809894133237814,0.1323692129831965,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,20,Lasso,80/20,0.1875096960387811,0.1323723329472015,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,50,Ridge,85/15,0.1607886868023167,0.1323869197579711,4
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,190,GPR,85/15,-0.2863006423368508,0.1323922815878186,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,low,100,Ridge,85/15,0.1919007372084532,0.1324094866022371,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,20,Lasso,80/20,0.0071630681212729,0.1324122944210045,3
Rg norm w/0.421,No regr out,All,ProtBERT,high,50,Ridge,85/15,-0.5009809228382704,0.1324318838962056,3
Rg norm w/0.421,pH regr out,All,ProtBERT,high,50,Ridge,85/15,-0.5011867849653797,0.1324333284611087,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,80/20,0.0065833165067437,0.1324509488241942,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,low,20,Linear,80/20,0.1037399388021459,0.1324522544764012,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,low,10,GPR,80/20,-0.1168731304203221,0.1324585821572478,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,20,Ridge,85/15,0.1597566632190904,0.1324682964283837,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,50,GPR,85/15,-0.1873044537899719,0.1324910272757187,1
Rg norm w/0.5,No regr out,All,ProtBERT,mid,10,Kernel Ridge,80/20,-0.1130255600544232,0.1324939891374588,3
Rg norm w/0.421,No regr out,Inliers,ProtBERT,mid,20,GPR,90/10,-0.744819889266056,0.1325267526453543,1
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,20,Linear,90/10,0.1924457805152718,0.1325402932759408,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.1024326096709234,0.1325488199710751,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,100,Kernel Ridge,80/20,0.2867037545384063,0.1325637916333751,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,20,Kernel Ridge,85/15,0.1584774238669376,0.1325690971135592,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,50,Kernel Ridge,90/10,-0.4551478296703415,0.1325709966607267,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,80/20,0.1016561111946469,0.1326061425226868,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,100,Ridge,80/20,0.2534613532245872,0.1326121388231025,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,10,Linear,80/20,-0.2251028354526432,0.1326244334176156,1
Rg norm w/0.421,pH regr out,All,ProtBERT,low,10,Ridge,85/15,-0.435958174807443,0.1326258913349919,1
Rg norm w/0.5,No regr out,All,ProtBERT,mid,20,Kernel Ridge,80/20,-0.1153394523038204,0.1326316399038548,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,10,Ridge,85/15,-0.4358973390895062,0.1326372114583984,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,low,10,Linear,90/10,-0.1590256435202122,0.1326377181829492,1
Rg norm w/0.421,pH regr out,All,ProtBERT,high,50,GPR,90/10,-0.4303481630701247,0.1326388591647019,3
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,mid,50,Linear,85/15,-0.286787704389146,0.132641693634179,1
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,50,Ridge,80/20,0.0031600242878561,0.1326789640992598,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Kernel Ridge,85/15,0.0090610865666711,0.1326988344390539,2
Rg norm w/0.421,pH regr out,All,ProtBERT,low,50,Ridge,80/20,-1.4729868315597408,0.1327040777593812,4
Rg norm w/0.421,No regr out,All,ProtBERT,low,50,Ridge,80/20,-1.4729417445511088,0.1327063723076721,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,20,GPR,85/15,-0.2337215474489127,0.1327166235403826,4
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,190,GPR,85/15,-0.4016268627052164,0.1327185478254228,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,190,Kernel Ridge,85/15,0.2460415395703161,0.1327231716328834,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,20,Linear,80/20,-0.1536230363782111,0.1327333134726971,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Linear,80/20,-1.8065960100707992,0.1327365032593428,1
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,10,Ridge,90/10,-1.144262115610429,0.1327391504909077,2
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Lasso,80/20,0.2520000722868567,0.1327418634232315,4
Rg norm w/0.421,No regr out,All,ProtBERT,mid,10,Ridge,90/10,-1.1444515183886217,0.1327430818499699,2
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,high,20,Kernel Ridge,90/10,0.3126026097304737,0.132745363982806,4
Rg norm w/0.406,pH regr out,All,ProtBERT,high,20,Ridge,85/15,-0.280366308299423,0.1327585404252216,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,100,Ridge,90/10,-0.5444227650026081,0.1327612077035202,3
Rg norm w/0.5,No regr out,All,ProtBERT,high,20,Ridge,85/15,-0.2805173817673407,0.1327652865031635,2
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,low,10,Kernel Ridge,90/10,0.0975403393592744,0.1327741126034887,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,50,Lasso,80/20,0.1823738705263317,0.1327900427025704,4
Rg norm w/0.421,pH regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.1765376166133871,0.132797140046274,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,190,Lasso,80/20,-0.2801431087773052,0.1328011111341632,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,100,Lasso,80/20,-0.2801431087863109,0.1328011111346304,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,50,Lasso,80/20,-0.2801431348865064,0.1328011124884379,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,10,Lasso,80/20,-0.2801449143624435,0.1328012047891719,2
Rg norm w/0.421,buffer regr out,All,ProtBERT,mid,20,Lasso,80/20,-0.2801558527982464,0.1328017721602304,2
Rg norm w/0.421,No regr out,Inliers,ProtBERT,low,50,Linear,80/20,-0.1766078008376561,0.1328017902173167,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,high,190,Ridge,80/20,0.2512344177803977,0.132809783490573,4
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,mid,20,Linear,90/10,0.311863200702161,0.132816739537334,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,100,GPR,90/10,-0.0506195066693149,0.1328225335739678,3
Rg norm w/0.406,expr buffer only regr out,All,ProtBERT,high,10,Ridge,90/10,0.0778629235695121,0.1328239896916997,1
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,190,Lasso,80/20,0.1818127449350497,0.132835600879349,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Lasso,80/20,0.1818127413964391,0.132835601166602,4
Rg norm w/0.5,No regr out,All,ProtBERT,high,20,Lasso,85/15,-0.2824646785438636,0.132866196964879,2
Rg norm w/0.406,pH regr out,All,ProtBERT,high,20,Lasso,85/15,-0.2824993064651471,0.1328690774968191,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,90/10,-0.4616991784347881,0.1328690912780465,2
Rg norm w/0.406,pH regr out,All,ProtBERT,low,20,Lasso,90/10,-0.7878492273526929,0.1328712672633207,2
Rg norm w/0.5,No regr out,All,ProtBERT,high,10,Lasso,85/15,-0.2825715798743751,0.1328717344574497,2
Rg norm w/0.406,pH regr out,All,ProtBERT,low,10,Lasso,90/10,-0.7878621471878051,0.1328717473574294,2
Rg norm w/0.5,No regr out,All,ProtBERT,low,20,Lasso,90/10,-0.7879213828966476,0.1328718462382231,2
Rg norm w/0.5,No regr out,All,ProtBERT,low,10,Lasso,90/10,-0.7879342951315846,0.1328723260326408,2
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,20,Lasso,80/20,-0.2297214269425118,0.1328741927994898,1
Rg norm w/0.5,No regr out,All,ProtBERT,high,100,Lasso,85/15,-0.2826237962233213,0.1328744391822174,2
Rg norm w/0.5,No regr out,All,ProtBERT,high,190,Lasso,85/15,-0.2826237962428779,0.1328744391832303,2
Rg norm w/0.5,No regr out,All,ProtBERT,high,50,Lasso,85/15,-0.282623906843138,0.1328744449120915,2
Rg norm w/0.406,pH regr out,All,ProtBERT,high,10,Lasso,85/15,-0.2826062149186381,0.1328746153288889,2
Rg norm w/0.406,pH regr out,All,ProtBERT,high,100,Lasso,85/15,-0.2826584193296311,0.1328773194209034,2
Rg norm w/0.406,pH regr out,All,ProtBERT,high,190,Lasso,85/15,-0.2826584193491814,0.1328773194219161,2
Rg norm w/0.406,pH regr out,All,ProtBERT,high,50,Lasso,85/15,-0.2826585298738491,0.1328773251468313,2
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,10,Kernel Ridge,85/15,-0.0928668631156539,0.1328783403456703,1
Rg norm w/0.406,No regr out,Inliers,ProtBERT,mid,50,Linear,80/20,-1.0656760672368262,0.1328917593307229,2
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,10,Kernel Ridge,80/20,0.2831566795171536,0.1328929890720567,3
Rg norm w/0.406,pH regr out,Inliers,ProtBERT,mid,50,Linear,80/20,-1.0658538385009804,0.1328971995918095,2
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,0.1879867286167068,0.1329057117479821,3
Rg norm w/0.406,No regr out,Inliers,ProtBERT,high,50,GPR,90/10,-4.046646210942201,0.1329076444896899,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,low,190,Ridge,90/10,-0.4627308668582386,0.1329159734702535,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,50,Kernel Ridge,85/15,-0.1950577597087843,0.1329229181425266,1
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Linear,80/20,0.1803099106424575,0.1329575401480325,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,50,GPR,80/20,-0.2469605475873608,0.1329846238819464,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,20,Linear,90/10,-0.3763295595189362,0.1330041075543581,1
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,Linear,80/20,-2.269137156336812,0.1330245427486114,2
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,190,GPR,90/10,-0.422018880564631,0.1330254566097082,4
Rg norm w/0.406,No regr out,All,ProtBERT,low,20,Linear,80/20,-2.269586699002743,0.133034068030448,2
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,high,190,Ridge,85/15,-0.0624461929196757,0.1330409169160019,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,50,Lasso,80/20,0.2485711525576592,0.1330457677028984,4
Rg norm w/0.406,pH regr out,All,ProtBERT,high,50,GPR,80/20,-0.1226906845471971,0.1330656503200452,3
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,20,Lasso,80/20,-0.4201043523420433,0.1330795139913153,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,-0.3702550488249871,0.1331162149997817,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,50,Linear,80/20,0.1782496416844534,0.133124527881804,4
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,190,GPR,80/20,-0.1086811555749287,0.1331263089033354,2
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,10,GPR,85/15,-0.2416971541262571,0.1331449172633058,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,10,Linear,90/10,0.12490001584478,0.1331587029979439,4
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,190,Ridge,85/15,-0.4477800754915226,0.1331707109343397,1
Rg norm w/0.421,No regr out,All,ProtBERT,mid,190,Ridge,85/15,-0.4475643503852256,0.1331749759269226,1
Rg norm w/0.421,pH regr out,All,ProtBERT,high,20,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,190,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,low,190,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,low,50,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,high,10,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,high,50,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,10,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,50,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,high,100,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,20,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,low,100,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,low,10,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,high,190,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,mid,100,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.421,pH regr out,All,ProtBERT,low,20,Lasso,90/10,-0.4422481971128917,0.1331894725074203,3
Rg norm w/0.406,buffer regr out,All,ProtBERT,mid,20,Kernel Ridge,80/20,-0.1097578822794131,0.1331909378842259,2
Rg norm w/0.421,No regr out,All,ProtBERT,high,20,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,mid,50,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,high,10,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,mid,10,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,20,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,mid,20,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,high,50,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,100,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,190,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,50,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,mid,100,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,low,10,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,mid,190,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,high,190,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.421,No regr out,All,ProtBERT,high,100,Lasso,90/10,-0.4422277764677049,0.1331953493050132,3
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,20,Linear,85/15,0.1504076283386427,0.1332032173568647,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,20,Linear,90/10,-0.4258774586040403,0.1332058133503997,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,10,GPR,80/20,-0.2512307391128718,0.133212130871226,4
Rg norm w/0.406,No regr out,All,ProtBERT,mid,50,Linear,90/10,-6.733061120059354,0.1332217058467708,4
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,190,Ridge,90/10,-0.372498160586695,0.1332251262742429,2
Rg norm w/0.5,pH regr out,All,ProtBERT,mid,50,Linear,90/10,-6.738106027005772,0.1332273231799549,4
Rg norm w/0.421,buffer regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,85/15,-0.0654825979771103,0.1332308926060018,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,0.1838929247511912,0.1332403158086711,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,190,Ridge,90/10,0.1838656341890254,0.1332425435633579,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,mid,190,Ridge,90/10,-1.802278495273251,0.1332433158744448,3
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,-0.1109384842340599,0.1332617658032889,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,high,50,Ridge,80/20,0.1764047429142552,0.1332738819897299,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,low,100,Ridge,85/15,-1.0966951111306464,0.1332803756361771,4
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,low,50,Kernel Ridge,85/15,0.1837887469736384,0.1332897796231857,1
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,20,Kernel Ridge,80/20,-0.0060849089079613,0.1332927924652167,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,90/10,0.1229898724259136,0.1333039512997795,4
Rg norm w/0.421,buffer regr out,All,ProtBERT,high,100,Kernel Ridge,85/15,-0.0608942684189666,0.1333139613261387,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,low,20,GPR,90/10,-0.0587122518188554,0.1333331070500054,3
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,10,Linear,85/15,-0.2454314613553361,0.133344978429952,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,190,Lasso,90/10,-0.4722292740478013,0.1333468275541796,2
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,high,190,Lasso,90/10,0.3061533474000572,0.1333666283461468,4
Rg norm w/0.421,No regr out,Inliers,ProtBERT,high,20,GPR,90/10,-0.7670625599014083,0.1333687919817915,1
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Lasso,85/15,-0.0009708025910244,0.1333688392880433,2
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,100,Lasso,80/20,0.2779691306203893,0.1333729727268435,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,low,20,Kernel Ridge,85/15,0.2386127872586648,0.1333754295668098,4
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,-0.1129083080969897,0.1333798578269645,2
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,mid,50,GPR,90/10,-0.0596542432771078,0.1333924105681399,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,50,Ridge,80/20,0.2445987724884194,0.1333969730875165,4
Rg norm w/0.406,buffer regr out,Inliers,ProtBERT,high,20,GPR,80/20,-0.2547064538680172,0.1333970233376853,4
Rg norm w/0.5,pH regr out,All,ProtBERT,low,190,Ridge,80/20,-2.2875044779688904,0.1333977119039827,2
Rg norm w/0.406,No regr out,All,ProtBERT,low,190,Ridge,80/20,-2.2876052635222632,0.1334001371501539,2
Rg norm w/0.406,No regr out,All,ProtBERT,low,20,GPR,80/20,-2.3240599873099934,0.1334003768580229,1
Rg norm w/0.406,expr pH only regr out,All,ProtBERT,high,100,Lasso,90/10,0.3057655830151083,0.1334038898974402,4
Rg norm w/0.421,No regr out,All,ProtBERT,high,50,Ridge,80/20,-0.3234367140965444,0.133409694481806,3
Rg norm w/0.421,pH regr out,All,ProtBERT,high,50,Ridge,80/20,-0.3235433561217842,0.1334121672059817,3
Rg norm w/0.5,expr pH only regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,-0.3765807861141204,0.1334231245087123,2
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,Ridge,80/20,0.1745375179331161,0.1334248732879989,4
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,80/20,-0.3483027169635575,0.1334269588345555,1
Rg norm w/0.406,buffer regr out,All,ProtBERT,high,10,Ridge,80/20,0.0167796511779086,0.1334278953348775,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,50,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,100,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,10,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,50,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,190,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,190,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,20,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,10,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,low,20,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.406,pH regr out,All,ProtBERT,mid,100,Lasso,90/10,-0.4626681941904269,0.1334460723070054,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,high,20,Linear,85/15,-1.1668723264506493,0.1334593963540699,3
Rg norm w/0.5,No regr out,All,ProtBERT,mid,10,Lasso,90/10,-0.4625228125762914,0.1334627383770708,1
Rg norm w/0.5,No regr out,All,ProtBERT,low,10,Lasso,90/10,-0.4625228125762914,0.1334627383770708,1
Rg norm w/0.5,No regr out,All,ProtBERT,low,20,Lasso,90/10,-0.4625228125762914,0.1334627383770708,1
