Normalization,Regressing out,Points,Model,PCA Components,LayerGroup,Regression Type,mean_rmse,std_rmse,mean_r2,std_r2,runs
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,mid,Ridge,0.16072224523835435,0.021633009099034498,0.2002219437199614,0.14422583101363612,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,mid,Ridge,0.16110034430838507,0.02146572244119756,0.20139967794545724,0.1100957783531897,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,high,Kernel Ridge,0.16113218205339938,0.019490005648544764,0.3215975123671977,0.14209460911478095,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,low,Ridge,0.1611722516279355,0.025150581035382254,0.16057243335464813,0.37192032415243215,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,low,Lasso,0.16122652486874633,0.025400911747615273,0.3221559054538083,0.18944325075151985,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,high,Lasso,0.16132496279433406,0.022308283456109183,0.17849810275941705,0.21943162661562507,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,mid,Linear,0.16141997537329741,0.021684602783571146,0.19419452564247483,0.1369937020711169,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,mid,Kernel Ridge,0.16144601157494035,0.027598442503784473,0.3378749528708329,0.08337419494242607,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,low,Ridge,0.16148856860621355,0.021336145922622195,0.24034623631558158,0.24904694532664123,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,50,low,GPR,0.1615725509846895,0.029468803373966155,0.6635154456823851,0.34338883881107707,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,mid,Lasso,0.16157968138858383,0.01672487561394633,0.2507260269521397,0.1422826221232207,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,20,low,GPR,0.16200822900513578,0.028465348146499814,0.655312614828802,0.3566285615843034,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,mid,Lasso,0.16201106422725445,0.020887926703410702,0.25834854481983827,0.08227665539920727,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,50,low,Lasso,0.1620412717729036,0.015022717287693655,0.2483340818345464,0.12721307208058993,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,50,low,Kernel Ridge,0.16208359732975183,0.03941819409793514,0.6778511687250653,0.33580564018813724,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,mid,Kernel Ridge,0.16216441403646673,0.0351537693374992,0.6919147255938459,0.33605196273574084,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,high,Lasso,0.16253106040707785,0.025476720529815006,0.15260527101191174,0.2991568784054696,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,low,Kernel Ridge,0.16253683336262972,0.03441596313861828,0.6836153309466025,0.3523339486481981,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,50,low,Kernel Ridge,0.1625642684067912,0.027965360411923938,0.24606892800774302,0.19879988273389804,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,high,Kernel Ridge,0.16258881383088217,0.0340479493782071,0.6794288267763445,0.36016129798927093,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,low,Kernel Ridge,0.16264886698833733,0.03365429702430877,0.6786118926593819,0.36118354621214943,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,low,Ridge,0.16265393015886523,0.011109519231762073,0.07324037484285129,0.25341249052687653,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,high,Ridge,0.1626594993613759,0.017180690661481708,0.31521970817949196,0.10124672777042731,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,10,mid,Kernel Ridge,0.16274488674383616,0.020770923694090924,0.3173065527019158,0.10350601465781958,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,low,Kernel Ridge,0.16277376492889348,0.028488896105783545,0.22945880718864822,0.28946664385707116,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,high,Kernel Ridge,0.1628375171383618,0.0338234655416384,0.6767972620867925,0.36447288983069015,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,low,Kernel Ridge,0.16287415952662102,0.03427838663497,0.6795711305524254,0.35928457524180113,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,mid,Lasso,0.16292234022070745,0.025500393394029028,0.19097122044489412,0.08696709096511644,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,low,Kernel Ridge,0.16297175777580308,0.03366515522864979,0.6762590664354224,0.3650437710678821,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,high,Kernel Ridge,0.1629931490771109,0.034034826084915225,0.6781657731681294,0.36099728082195515,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,high,Lasso,0.16301366893556635,0.026637416241602103,0.31535311433285185,0.14885128218587768,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,190,mid,Lasso,0.1630505758023634,0.01623240870324366,0.2394827583790292,0.1292459485164576,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,mid,Kernel Ridge,0.16312860836697518,0.03360486427152838,0.6744728616380544,0.36816148279656996,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,mid,Ridge,0.1631566394714606,0.019812414672811487,0.31325146654428465,0.09896722774967093,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,low,GPR,0.16317693331077143,0.029333670116768278,0.6832900330402089,0.32403625412984105,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,low,Kernel Ridge,0.16322103796504647,0.018103828839077303,0.07104641689371397,0.27822641699653916,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,high,Kernel Ridge,0.16325142412102775,0.033385197421018926,0.6718213127086591,0.3732431498547421,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,mid,Kernel Ridge,0.1632698527055208,0.0334878180416239,0.6729266291688093,0.3708407859484715,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,low,GPR,0.1633533343240938,0.02952035804543885,0.6823109798985354,0.3250809674634603,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,high,Kernel Ridge,0.16336845153464394,0.033299776614188495,0.6709561151780301,0.37451700913779906,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,high,Lasso,0.1634219211163457,0.02625802411357858,0.31211285812597217,0.1457106924758648,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,low,Kernel Ridge,0.16345717924546843,0.025357106626250066,0.13693623909748703,0.380003749871093,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,mid,Kernel Ridge,0.16352045186706884,0.03362115598118439,0.6731690795430824,0.36936369891976456,4
Rg norm w/0.418,No regr out,All,ProtBERT,100,high,GPR,0.1636747837960071,0.012191089328973781,-0.11170457652246764,1.5122447173334297,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,mid,GPR,0.16368089289997842,0.029283171740481704,0.6785826712331406,0.3310392587421533,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,low,Lasso,0.16379100110053543,0.011107929790898466,0.15044634906443846,0.20750180755203054,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,low,Ridge,0.16387399897008126,0.014333991814453542,0.06088617261333209,0.2677719667715015,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,100,low,Ridge,0.16391370473261024,0.02423165688448926,0.21433891133000246,0.28692667971448726,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,50,mid,Lasso,0.1639346480484186,0.022432945362283806,0.24299029204769015,0.0733439900724815,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,mid,Ridge,0.16403500408463567,0.02298148695044712,0.309247951479469,0.09712202580119496,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,mid,Lasso,0.16407162390547983,0.024437998703897134,0.17872007956657945,0.08211341728946518,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,mid,GPR,0.16423550519704974,0.02784569987795325,0.6694272507926861,0.34837754974429186,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,mid,Ridge,0.16424490710477221,0.015099201584329484,0.07606312702863209,0.15808757757932954,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,high,Ridge,0.1643021683790172,0.011522557950780986,0.05500104636472825,0.2426725119126747,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,low,Linear,0.16435573942291223,0.011480522102876185,0.04336319382657996,0.30300733067497704,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,mid,GPR,0.16437015061045504,0.027923120785317012,0.6686891454144989,0.3490969181320997,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,high,GPR,0.16444005457868452,0.02738392162592125,0.6655047950314142,0.3557839501437137,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,mid,GPR,0.16448289264362573,0.027811808547740097,0.6676898598707623,0.35086153357573363,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,mid,GPR,0.16449292207679897,0.027652435970580255,0.6668150023170031,0.3527640247180649,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,low,Ridge,0.16460264874186806,0.018592600027753887,0.14387034527039824,0.2413817704907435,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,10,high,GPR,0.16485547182282123,0.027226670114794453,0.6625947355204261,0.3599649531017411,4
Rg norm w/0.418,No regr out,All,ProtBERT,50,high,GPR,0.16489569729005935,0.012869323154130304,-0.15613024594674973,1.5812474008968151,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,low,Lasso,0.16496245264519593,0.012648866205187783,0.0589508867679045,0.20761984841233955,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,low,Kernel Ridge,0.16499368383039795,0.02296890056808421,0.1430353132688296,0.26337501813651315,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,high,GPR,0.16503529675568843,0.02695219115307971,0.6598802891593519,0.3648740130669609,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,high,GPR,0.16504098227952554,0.026963945871329078,0.6599644262816478,0.3646554510503874,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,190,mid,Lasso,0.1650530938802383,0.01982198450694275,0.14678627783926496,0.19083148585573645,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,high,GPR,0.16506486169504145,0.027015848389446498,0.6601523024920817,0.36391830103915784,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,mid,Lasso,0.16513294928173675,0.017808548692838884,0.07390806589693359,0.1254233270317548,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,mid,Linear,0.16513475976915856,0.014101014790580716,0.06215716802735018,0.177068655801616,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,low,Lasso,0.1651429561224114,0.00931262821881728,0.037400400047494335,0.2825736103433055,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,mid,Kernel Ridge,0.16514490363140766,0.02461313118921029,0.30321521586225286,0.0831787640576598,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,mid,Kernel Ridge,0.1653223031913658,0.023641071760184987,0.29966456205610836,0.09004872176713799,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,100,mid,Lasso,0.1653470755460996,0.01992857367866563,0.14546823866433833,0.18401951382383894,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,low,Lasso,0.16575727493910494,0.026434640286158228,0.28843559870319446,0.18125990010104664,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,mid,Linear,0.1660006395869118,0.020876403260040376,0.28862373693757787,0.10987210878895891,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,50,low,Ridge,0.1660591510660339,0.019049688339053898,0.20628817396823482,0.184426566143947,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,mid,Ridge,0.16635467436392995,0.02069062354602909,0.28863086261698795,0.0871958225031804,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,high,Lasso,0.1666160922880903,0.013408996301419136,0.03357959815465495,0.22686125064566043,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,50,high,Lasso,0.16686426900213766,0.018130072865482978,0.20513455978396034,0.12878246050704978,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,mid,Ridge,0.16707778281978322,0.023239629649093436,0.2822117444644169,0.1032491102186033,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,low,Kernel Ridge,0.16741670404530537,0.026956528668438753,0.27038775833666134,0.2100276412442443,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,high,Linear,0.1678883637676786,0.01193004675837477,0.004978949648427965,0.2903779062849382,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,high,Lasso,0.16803305644130184,0.013412462323210953,0.016162474523108445,0.23250387249240834,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,low,Kernel Ridge,0.16805301255362146,0.022207299388322676,0.1944907334069028,0.1676809764691532,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,low,Kernel Ridge,0.1681119271070718,0.015095040211776151,-0.011501948507792112,0.3797768187997739,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,50,high,Lasso,0.16823572052539762,0.01952709033041408,0.1090916030813147,0.2141199403563212,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,low,GPR,0.16857668490855046,0.030805537749586786,0.6656731955417675,0.3404754969041063,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,low,Lasso,0.16864678732453042,0.015399273335466757,0.26083723959518057,0.12598714437556707,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,low,Ridge,0.1689393203760163,0.02228867538421448,0.24646380025612183,0.24246861196972427,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,20,low,GPR,0.16904531368715903,0.02979818869157695,0.6575291665455582,0.35355731551714914,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,low,Kernel Ridge,0.16911522178560132,0.04145328555506646,0.6802552659821366,0.33268243729283203,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,high,Ridge,0.16932244551924205,0.011516942174968835,-0.0027557491639587186,0.25038446676611453,4
Rg norm w/0.418,No regr out,All,ProtBERT,50,low,GPR,0.16945114770436853,0.022708109917821365,-0.030958340438219416,1.3210397042439876,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,20,low,Linear,0.1695995673560261,0.01752538765273979,-0.022589936120403914,0.36572000290624607,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,20,mid,Lasso,0.16962032526032325,0.021466831301807508,0.26194581309958814,0.08081701474373931,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,low,Kernel Ridge,0.17006044047638127,0.029204242664137414,0.2517094950133688,0.19409336186453716,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,low,Ridge,0.17010732744348447,0.011581687498407737,0.07891322782889876,0.24628793781190558,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,10,mid,Lasso,0.17014260613929133,0.01501703872598073,0.17046218271901156,0.131929768681489,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,high,Ridge,0.17014904688997867,0.011894504957239269,0.1585775110209587,0.18345236540988571,4
Rg norm w/0.427,expr buffer only regr out,Inliers,ProtBERT,10,high,Linear,0.17029309234872414,0.011488615105060471,-0.02245001664366295,0.28509291112280327,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,low,Kernel Ridge,0.17030783786279935,0.02976337259611939,0.23551325503996187,0.2822987680182649,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,10,mid,Ridge,0.17040516821544005,0.01440188037099201,0.16624704960970568,0.1404037548175198,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,190,mid,Lasso,0.17058205914055638,0.016785875649285024,0.24407531101821092,0.13129823522468057,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,mid,Lasso,0.17067270218880112,0.017086206471057262,0.24395940696845939,0.12875082376787025,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,low,Kernel Ridge,0.1708365040487071,0.018833406395198767,0.07503849848668989,0.27129160810296243,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,10,mid,Linear,0.17100106538461135,0.013499230510870255,0.15712037268702747,0.1568260644465581,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,mid,Lasso,0.17110625208549032,0.02364140635852253,0.25163002900946013,0.07427512526120766,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,low,Ridge,0.1714383443834762,0.014858758270298155,0.06593933867448677,0.2604802426283753,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,100,low,Ridge,0.17147669951783104,0.025307604653871336,0.2207349895881404,0.2796534017545549,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,10,low,Ridge,0.17156056448624327,0.015661779575177785,0.1489063333022737,0.19630579518661437,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,low,Ridge,0.17163306458795624,0.01931386236261684,0.14803892446901173,0.2189624372885359,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,low,Linear,0.17189373313876477,0.011951422974555122,0.04940770448381602,0.29497819527347063,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,mid,Ridge,0.17198722449882,0.015611357739058336,0.07837698613264923,0.15569448008181888,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,high,Linear,0.17217212028827358,0.01237599080536567,0.13751894154990216,0.19599879072023482,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,high,Ridge,0.17218010399581896,0.0118450477538093,0.05579681782057636,0.24158132562271029,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,high,Lasso,0.1722256854491244,0.013060485296522775,0.14202329318989096,0.1699241171515778,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,low,Lasso,0.17228989483206367,0.00951029779362253,0.047451222714010595,0.27681264547697865,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,20,low,Lasso,0.17230259744511012,0.013210486784508856,0.06646990774684912,0.20262069055966936,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,mid,Lasso,0.17286188477416728,0.018257759671400725,0.07623393976566338,0.12518962654868715,4
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,10,mid,Linear,0.17289573286396973,0.014581868714312718,0.06491786210510772,0.17405386438997103,4
Rg norm w/0.427,pH regr out,All,ProtBERT,10,low,GPR,0.17326756254187856,0.05593325227085597,0.5330225540173581,0.5845325841251624,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,10,low,Linear,0.17355281718416035,0.016436402284792595,0.12007718379287437,0.24973731474290417,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,10,low,Lasso,0.17357259739118358,0.015272946445317442,0.12933075079371684,0.1974029389456775,4
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,50,low,Ridge,0.1737237849220129,0.01987621909208318,0.2123790886900081,0.17860242839734045,4
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,20,low,Lasso,0.17396380595598118,0.0166850132644571,0.12754755299509438,0.19703994987455126,4
