Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed,Combined Score,_source_file
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Ridge,90/10,0.2679522551449207,0.0416317804659894,3.0,0.9986276459055624,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,50,GPR,90/10,0.5226263786825494,0.0416510650731732,1.0,0.9989949607765874,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Linear,85/15,0.7241790321500938,0.04165194975703,2.0,0.9992861271824744,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Linear,85/15,0.7241624711722915,0.041653161686522,2.0,0.999286063781512,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.2643119497914328,0.0417219294947591,3.0,0.9986194502515852,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,Ridge,85/15,0.2642869286339994,0.0417226262087229,3.0,0.9986193914090196,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,0.2640250141679052,0.0417432488869898,3.0,0.9986183412945502,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,0.2639808224915746,0.0417445560166084,3.0,0.9986182348730506,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,GPR,85/15,0.2602892087800948,0.0418358289013632,3.0,0.998609928485168,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Lasso,90/10,0.2578663733801315,0.0419175388449493,3.0,0.9986037666565356,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.2578119761180636,0.0419191291981435,3.0,0.998603636265406,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Lasso,90/10,0.2577978968730293,0.0419195267974537,3.0,0.998603602973882,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Linear,85/15,0.2552295188398394,0.0419786783764496,3.0,0.9985979656301264,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Linear,85/15,0.2552251459839527,0.0419787887619975,3.0,0.9985979557169796,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Kernel Ridge,85/15,0.2542042940355622,0.0420075616247732,3.0,0.9985955436564796,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.2518764602854699,0.0420730691310773,3.0,0.998590046819609,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Lasso,85/15,0.2518763626992142,0.0420730718751115,3.0,0.9985900465892432,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,85/15,0.2518035191310073,0.0420751072373023,3.0,0.9985898750530308,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,Lasso,85/15,0.251803421566946,0.0420751099805778,3.0,0.9985898748227215,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,50,Kernel Ridge,90/10,0.2501514932576433,0.0421349076791089,3.0,0.9985855404838512,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,0.2454932262284045,0.0422655273343087,3.0,0.9985745559317858,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,0.2454734028235137,0.0422661371423918,3.0,0.9985745074293778,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,50,Lasso,85/15,0.2433667453228941,0.0423116777511901,3.0,0.9985699804902864,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,50,Lasso,85/15,0.243296147190972,0.0423136387098417,3.0,0.9985698146216232,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,GPR,90/10,0.2394562629201775,0.0424343328280572,3.0,0.9985603357255852,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,50,Kernel Ridge,90/10,0.2376601005724751,0.0424843566095217,3.0,0.9985561113539694,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Lasso,90/10,0.2353397352556664,0.0425489631775286,3.0,0.9985506546520762,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Lasso,90/10,0.2353142070917955,0.0425497283695478,3.0,0.9985505928465772,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Kernel Ridge,85/15,0.2262722931485055,0.0427869643721077,3.0,0.9985298023255988,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Kernel Ridge,85/15,0.2261381530742213,0.0427906862689303,3.0,0.998529487297734,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Ridge,90/10,0.2189529179016742,0.0430024626661968,3.0,0.9985122084887944,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Ridge,90/10,0.2188854841093186,0.0430043745295941,3.0,0.9985120487909472,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,10,GPR,90/10,0.2158709265723836,0.0430872780733796,3.0,0.9985049931885006,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Lasso,85/15,0.2151372372214424,0.043093760761543,3.0,0.9985037220327662,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Lasso,85/15,0.2150868194572183,0.0430951316678264,3.0,0.998503604538764,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,low,190,GPR,90/10,0.6208432640932355,0.043117115387619,1.0,0.9990891091972408,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,GPR,90/10,0.2122248053517583,0.043187337643379,3.0,0.9984964663311108,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Linear,90/10,0.2110775600051907,0.0432187732907812,3.0,0.9984937849316734,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Linear,90/10,0.2110648054534977,0.0432190668351059,3.0,0.998493756943237,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Linear,85/15,0.2081997072928955,0.0432837981314333,3.0,0.9984875091705095,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Linear,85/15,0.2080933921843426,0.0432866906421869,3.0,0.9984872613573657,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Kernel Ridge,90/10,0.1958648336804381,0.0436334193388147,3.0,0.9984583005618166,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,20,Kernel Ridge,85/15,0.1927449532975966,0.0437041741733723,3.0,0.9984514884944286,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Linear,90/10,0.1928200033709621,0.0437159495133382,3.0,0.9984512133836628,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Linear,90/10,0.1927570602909588,0.0437177104011568,3.0,0.9984510650913138,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,0.6644445211820604,0.0438428021970163,2.0,0.9991284658665748,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Ridge,85/15,0.1873870344532243,0.043848971134183,3.0,0.9984390313377114,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Ridge,85/15,0.1873387147298313,0.0438502613678005,3.0,0.998438919502502,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Kernel Ridge,90/10,0.1847464006472503,0.04393403410217,3.0,0.9984324456297152,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,GPR,90/10,0.4686288104558694,0.0439432672911819,1.0,0.9988422868552704,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.1829083790573226,0.0439835317309027,3.0,0.9984281779191057,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,0.4617511864069819,0.0442267354375036,1.0,0.998823117365056,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Lasso,90/10,0.461684532489337,0.0442298363148097,1.0,0.9988229200660116,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,GPR,90/10,0.1700872778313635,0.0443272645256626,3.0,0.998398458622428,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.4588545068371814,0.0443455826857643,1.0,0.9988150613287532,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,90/10,0.4587836923311843,0.0443488476646352,1.0,0.9988148526736282,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.1683906695225393,0.0443725509794191,3.0,0.9983945323842298,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Kernel Ridge,90/10,0.1649772999863357,0.0444635794904961,3.0,0.9983866359520248,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Ridge,90/10,0.1635156810157296,0.0445024194027005,3.0,0.9983832591903584,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,Ridge,90/10,0.1634940649837584,0.0445030518767046,3.0,0.998383207359772,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,0.654183936742806,0.0445081291208699,2.0,0.9990919711092492,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,10,Linear,85/15,0.1610499235469292,0.0445538863696668,3.0,0.9983780204077924,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,Linear,85/15,0.1610049133278344,0.0445550678861024,3.0,0.9983779168951008,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Kernel Ridge,90/10,0.1589555345852928,0.0446236160134425,3.0,0.9983727233214084,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,GPR,85/15,0.1568865316285009,0.0446643015953026,3.0,0.9983684089194542,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Lasso,90/10,0.6506187703091655,0.0447369035821598,2.0,0.9990793687790908,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Lasso,90/10,0.6506034542089707,0.0447379481255908,2.0,0.999079312628688,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,0.4490573011614422,0.0447452108461762,1.0,0.9987878902414222,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Ridge,90/10,0.4490169538976636,0.0447472160316495,1.0,0.998787766637472,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,GPR,90/10,0.4448354832418715,0.0449163226706939,1.0,0.998776217364181,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,100,Lasso,85/15,0.1405278485275494,0.0450955102834553,3.0,0.9983307294475212,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,Lasso,85/15,0.1403598636829058,0.0450999308603211,3.0,0.9983303427650496,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,20,Kernel Ridge,90/10,0.1371362597349157,0.0451986881453583,3.0,0.9983224687610682,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,85/15,0.1352239270825916,0.0452344554336932,3.0,0.9983185409061528,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,85/15,0.1351742923937116,0.0452357397050507,3.0,0.9983184273653332,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.642638562112309,0.0452450009314373,2.0,0.9990512898163704,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Lasso,90/10,0.6426343681662141,0.0452452017291526,2.0,0.9990512772168484,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,high,190,GPR,85/15,0.5969711671101234,0.0454305325248815,3.0,0.9989792683521383,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.431169689385814,0.0454657864629376,1.0,0.9987385767286608,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Ridge,90/10,0.431094452378332,0.0454691658735277,1.0,0.9987383579568732,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Linear,90/10,0.6389575437617694,0.0454774280665134,2.0,0.9990384011350424,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Linear,90/10,0.6389480928091225,0.0454779582614577,2.0,0.9990383702114556,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,GPR,85/15,0.613053155513035,0.0454929324814912,1.0,0.9990004705082656,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.1245801503480013,0.0455119798831555,3.0,0.9982941238239368,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,20,Ridge,85/15,0.1245028578290925,0.0455139750757278,3.0,0.9982939471684416,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,Kernel Ridge,80/20,0.5337638393924261,0.0455754961899594,3.0,0.9988832272508662,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,GPR,90/10,0.6372122855946865,0.0455872131696271,2.0,0.9990323037937552,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,100,GPR,90/10,0.4237950896342469,0.0457595579410658,1.0,0.9987183536331604,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Ridge,90/10,0.6331872126572144,0.0458394070854417,2.0,0.9990182742030316,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Ridge,90/10,0.6331763398101292,0.0458400209059846,2.0,0.9990182385013402,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Linear,80/20,0.6224705537390804,0.0458496665562456,2.0,0.9990024570363476,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Linear,80/20,0.622467735032886,0.0458498389482301,2.0,0.9990024473489336,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,10,Lasso,85/15,0.1104175653715788,0.0458786503439047,3.0,0.9982617192916688,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,10,Lasso,85/15,0.1103399499672524,0.0458806376933894,3.0,0.9982615424251428,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Kernel Ridge,90/10,0.4189272113473047,0.0459524437266934,1.0,0.998705038143826,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.4147713491415976,0.0461164780637795,1.0,0.9986936910809232,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,low,190,Kernel Ridge,85/15,0.5844626335854555,0.0461301440285684,3.0,0.998938409148676,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,20,Linear,90/10,0.4140826283542047,0.0461436059547439,1.0,0.9986918124494027,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,20,Linear,90/10,0.4140453307005727,0.0461454528705208,1.0,0.9986916984064842,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,10,Ridge,85/15,0.0999529255292266,0.0461477090889098,3.0,0.9982378367597028,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,10,Ridge,85/15,0.0998868833578886,0.0461493880049772,3.0,0.9982376866598508,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.0991004903178537,0.0461841436834543,3.0,0.998235418467122,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Lasso,90/10,0.0991003370226205,0.0461841476127543,3.0,0.998235418117664,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,100,Lasso,90/10,0.0989713490255672,0.0461875133931946,3.0,0.9982351221325482,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,Lasso,90/10,0.0989711957542148,0.0461875173216059,3.0,0.9982351217831538,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,Kernel Ridge,90/10,0.4129689413004798,0.0461878176547717,1.0,0.9986887633988524,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,100,Kernel Ridge,80/20,0.5200614681922644,0.0462405067596671,3.0,0.998841770241653,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,85/15,0.096031640677621,0.0462481269715574,3.0,0.9982289006861232,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,85/15,0.0959851434676688,0.046249302224584,3.0,0.9982287952290952,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,20,Ridge,90/10,0.09628027570646,0.0462563756140122,3.0,0.9982289912336828,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,20,Ridge,90/10,0.0961808876317771,0.0462589788450138,3.0,0.9982287628507068,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.0920276521260766,0.0463650819286822,3.0,0.9982193064887436,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,50,Ridge,90/10,0.0919867593484452,0.0463661858785161,3.0,0.9982192114512252,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,50,Lasso,90/10,0.090323257571339,0.0464085784861959,3.0,0.9982154273008372,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,50,Lasso,90/10,0.0901965206018597,0.0464118711533221,3.0,0.998215136949324,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Kernel Ridge,80/20,0.5134658549012807,0.0465570110604916,3.0,0.9988219321532532,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Kernel Ridge,80/20,0.512051911645822,0.0466247575099374,3.0,0.998817682743192,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,GPR,90/10,0.6203178862240255,0.0466365942371503,2.0,0.9989737155582564,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,No regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.5750625129218738,0.0466487103333906,3.0,0.9989079377638974,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,mid,100,Ridge,85/15,0.575040020952462,0.0466502295441413,3.0,0.9989078557854736,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,10,GPR,90/10,0.0783755742905571,0.0467124094884844,3.0,0.9981882695434836,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,20,Linear,90/10,0.0755700614445645,0.0467833935653097,3.0,0.998181904194996,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,20,Linear,90/10,0.0755344832156097,0.0467843542437605,3.0,0.9981818215022844,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,20,Lasso,90/10,0.3971753571263465,0.0468046327143081,1.0,0.9986458548872174,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,20,Lasso,90/10,0.3971064631242844,0.046807690868242,1.0,0.9986456557433514,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,10,Kernel Ridge,85/15,0.0722277702271498,0.0468530878601313,3.0,0.9981748053406562,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,100,Kernel Ridge,90/10,0.3937197923406753,0.0469385898480133,1.0,0.9986364992447276,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,Kernel Ridge,90/10,0.3935750762413753,0.0469445763302602,1.0,0.998636095176172,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,190,Lasso,90/10,0.3927892047354704,0.0469745993703295,1.0,0.998633981885917,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,190,Lasso,90/10,0.3927747920372052,0.0469755419245855,1.0,0.9986339303626504,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Ridge,80/20,0.504565374425447,0.0469810753994898,3.0,0.9987952606964472,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Ridge,80/20,0.5045451262390246,0.0469818897268964,3.0,0.998795204918837,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Linear,85/15,0.0644122488935342,0.0470500183957089,3.0,0.9981570994709666,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Linear,85/15,0.0643624712175932,0.0470512556161213,3.0,0.9981569872560836,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,80/20,0.6023812040465866,0.0470537489101418,2.0,0.998934214016212,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.6120430160245607,0.0471420588025003,2.0,0.9989452966332854,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,mid,100,Ridge,90/10,0.6120228748016254,0.0471432150929863,2.0,0.998945229871972,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,low,190,GPR,85/15,0.565755550599331,0.0471570801743817,3.0,0.9988779330843672,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,low,100,Kernel Ridge,85/15,0.5656483530533565,0.047162900411507,3.0,0.998877588635966,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,low,190,Lasso,85/15,0.0590921222168402,0.0471835869431345,3.0,0.998145062640775,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Lasso,85/15,0.0589394864108164,0.0471874283379929,3.0,0.9981447169987894,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,GPR,90/10,0.3863300619329115,0.0472237822099853,1.0,0.9986165337234698,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,mid,190,Kernel Ridge,90/10,0.3855602363425565,0.0472533931455294,1.0,0.9986144570385624,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,low,190,Kernel Ridge,80/20,0.4980796692491803,0.0472874420961809,3.0,0.9987759115955528,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.3833730193997535,0.047337422219596,1.0,0.9986085600845784,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,high,10,Lasso,90/10,0.3833085513070904,0.0473402847638377,1.0,0.9986083737063848,all_rows_sorted_by_rmse.csv
