Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1196216824914926,0.0874654224286552,3
Rg norm w/0.418,No regr out,All,ProtBERT,10,Kernel Ridge,80/20,-0.0198153350966054,0.0874725979763571,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.1187174750259308,0.0875090568084616,3
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Lasso,80/20,0.0748062125155832,0.0875119032563509,4
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Lasso,80/20,0.0747737586583459,0.0875149668595087,4
Rg norm w/0.5,pH regr out,All,ProtBERT,10,Linear,85/15,-0.7343403036536409,0.0875248421487162,1
Rg norm w/0.418,No regr out,All,ProtBERT,10,Linear,85/15,-0.734590978575506,0.087529655688664,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,85/15,0.1182722841897278,0.0875311571623524,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,Ridge,85/15,0.118257117441067,0.087533180825088,3
Rg norm w/0.418,buffer regr out,All,ProtBERT,50,Lasso,90/10,-0.0005707697239167,0.0876101661406352,1
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Lasso,90/10,-0.0005707713451503,0.087610166211613,1
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Lasso,90/10,-0.0005707713454006,0.0876101662116239,1
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Lasso,90/10,0.0316616244559657,0.0876259879816687,4
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Lasso,90/10,0.0316574033818685,0.0876280503122227,4
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,85/15,-0.0273624483330823,0.0876284479189775,2
Rg norm w/0.427,buffer regr out,All,ProtBERT,100,GPR,90/10,-0.0860975971292132,0.0876705891431959,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,50,Linear,80/20,-0.4960722027059883,0.0877003987576182,3
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.1148581758480646,0.0877004566661934,3
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,50,Linear,80/20,-0.4962699825034602,0.087706284043025,3
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,GPR,90/10,0.1483941329450404,0.0877140514379584,1
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Lasso,80/20,-0.432159886151382,0.0877734458307934,2
Rg norm w/0.5,pH regr out,All,ProtBERT,50,Lasso,80/20,-0.4321599037024202,0.0877734463686227,2
Rg norm w/0.5,pH regr out,All,ProtBERT,190,Lasso,80/20,-0.4321599038036698,0.0877734463717254,2
Rg norm w/0.5,pH regr out,All,ProtBERT,100,Lasso,80/20,-0.4321599038038124,0.0877734463717298,2
Rg norm w/0.5,pH regr out,All,ProtBERT,10,Lasso,80/20,-0.4321599039601518,0.0877734463765206,2
Rg norm w/0.418,No regr out,All,ProtBERT,20,Lasso,80/20,-0.4318433055641071,0.0877802832100508,2
Rg norm w/0.418,No regr out,All,ProtBERT,50,Lasso,80/20,-0.4318433231415206,0.0877802837488494,2
Rg norm w/0.418,No regr out,All,ProtBERT,190,Lasso,80/20,-0.4318433232428249,0.0877802837519546,2
Rg norm w/0.418,No regr out,All,ProtBERT,100,Lasso,80/20,-0.431843323242967,0.087780283751959,2
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,80/20,-0.4318433233987266,0.0877802837567335,2
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,GPR,80/20,0.4591700310421612,0.0877887659815772,1
Rg norm w/0.418,No regr out,All,ProtBERT,190,GPR,90/10,-2.1766087311960662,0.0878292196303899,1
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Ridge,90/10,-0.0060252306134969,0.0878486383978322,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,GPR,90/10,-0.0821298975203685,0.0878501117878845,4
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,Linear,80/20,-0.1258269920329926,0.0878709160604244,3
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Ridge,85/15,-0.2471422126926552,0.0879020883568779,1
Rg norm w/0.427,buffer regr out,All,ProtBERT,50,GPR,90/10,-0.0924042567761467,0.0879247597833405,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.3773168654452388,0.0879892182793901,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Lasso,85/15,-0.3773168662535338,0.0879892183052089,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.3773168665779824,0.0879892183155725,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Lasso,85/15,-0.3773168665785451,0.0879892183155905,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.3773168854889706,0.0879892189196322,2
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.2681626449355283,0.087997437448133,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,50,Lasso,85/15,-0.2681626456086461,0.0879974374714868,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,190,Lasso,85/15,-0.2681626460967081,0.08799743748842,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,100,Lasso,85/15,-0.268162646097368,0.0879974374884429,4
Rg norm w/0.5,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.2681627295613578,0.0879974403842139,4
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.0194575429684233,0.088000536238557,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.1071421108885605,0.0880187635432763,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.1044861327138988,0.0880494772870303,2
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,80/20,-0.0341100052519856,0.0880835128518821,1
Rg norm w/0.418,No regr out,All,ProtBERT,50,Lasso,80/20,-0.0341100078691551,0.0880835129633449,1
Rg norm w/0.418,No regr out,All,ProtBERT,190,Lasso,80/20,-0.0341100078844129,0.0880835129639947,1
Rg norm w/0.418,No regr out,All,ProtBERT,100,Lasso,80/20,-0.0341100078845382,0.088083512964,1
Rg norm w/0.418,No regr out,All,ProtBERT,20,Lasso,80/20,-0.0341100250552055,0.0880835136952823,1
Rg norm w/0.5,pH regr out,All,ProtBERT,10,Lasso,80/20,-0.0341291539197003,0.0880878217976161,1
Rg norm w/0.5,pH regr out,All,ProtBERT,50,Lasso,80/20,-0.0341291565348984,0.0880878219089982,1
Rg norm w/0.5,pH regr out,All,ProtBERT,190,Lasso,80/20,-0.0341291565501533,0.0880878219096479,1
Rg norm w/0.5,pH regr out,All,ProtBERT,100,Lasso,80/20,-0.0341291565502783,0.0880878219096533,1
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Lasso,80/20,-0.0341291737092148,0.0880878226404582,1
Rg norm w/0.427,buffer regr out,All,ProtBERT,10,GPR,90/10,-0.0968100706617036,0.0881018875827404,1
Rg norm w/0.427,pH regr out,All,ProtBERT,100,GPR,90/10,0.252356332501044,0.0881275797315559,3
Rg norm w/0.418,No regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.0359008319114173,0.0881597494555935,1
Rg norm w/0.427,pH regr out,All,ProtBERT,20,GPR,80/20,0.527001053054142,0.0881868469831307,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,85/15,0.2953479357646356,0.0881900503364512,1
Rg norm w/0.418,No regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.0375444002660942,0.0882296592104364,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.101506281828768,0.0882961191988337,2
Rg norm w/0.427,pH regr out,All,ProtBERT,190,GPR,85/15,0.1560739765397436,0.0883012705558428,2
Rg norm w/0.427,pH regr out,All,ProtBERT,10,GPR,85/15,0.1560265436908628,0.0883037520067375,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,GPR,85/15,0.2934341703606727,0.0883097268669792,1
Rg norm w/0.427,buffer regr out,All,ProtBERT,20,GPR,90/10,-0.1020134655446187,0.088310623123705,1
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.1846662481287931,0.0883633380104422,3
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Linear,80/20,0.0562321845578219,0.088385974927243,4
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Linear,80/20,0.0561980503410785,0.0883891173054749,4
Rg norm w/0.418,No regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.0419755214205344,0.0884178630966611,1
Rg norm w/0.418,No regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.042369193199226,0.0884345642233417,1
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Ridge,80/20,-0.940856119857219,0.0884469131840802,3
Rg norm w/0.418,No regr out,All,ProtBERT,20,Ridge,80/20,-0.940824216479128,0.0884511834506436,3
Rg norm w/0.418,No regr out,Inliers,ProtBERT,20,Ridge,80/20,0.0543631180047522,0.0884734527773396,4
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.2322942641178206,0.0884738543064894,3
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Ridge,80/20,0.0543329082238116,0.0884764115188303,4
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.1153263771560513,0.0884805136140285,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.1153263782771654,0.0884805136584983,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.1153298382177587,0.0884806508995291,2
Rg norm w/0.427,pH regr out,All,ProtBERT,190,GPR,90/10,0.2463089802138989,0.0884832740319737,3
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Lasso,90/10,-0.1154016621251259,0.0884835117387922,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Lasso,90/10,-0.1154016632467624,0.0884835117832812,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,Lasso,90/10,-0.1154051233191935,0.0884836490249281,2
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Ridge,90/10,0.0075072855478702,0.0885351349495114,2
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Ridge,90/10,0.0075044980540618,0.088535285191241,2
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.4721514191013782,0.0885654749525746,1
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.3134855167123626,0.0885705817914434,3
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,190,Ridge,85/15,0.194165287547422,0.0885886617807738,1
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.0516748117928472,0.0886006697310789,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,90/10,-0.024667924179623,0.0886588653473564,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.206808013027818,0.088675871088214,3
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,100,Ridge,85/15,0.1915801480268242,0.0887306454098707,1
Rg norm w/0.5,pH regr out,Inliers,ProtBERT,100,Linear,90/10,-0.7772986399222819,0.0887536639236302,1
Rg norm w/0.5,No regr out,Inliers,ProtBERT,100,Linear,90/10,-0.7777667749953963,0.0887705798480899,1
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.2527302693478686,0.0888304456133841,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.1255084957718584,0.0888834893738941,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.1258420608250217,0.0888966475268483,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,20,Lasso,90/10,-0.125856505803851,0.0888972298100511,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.1517774437310231,0.0889107991957768,4
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.15177624998019,0.088912870395012,4
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,GPR,80/20,0.0889053479338035,0.088913118344722,2
Rg norm w/0.427,buffer regr out,All,ProtBERT,190,Ridge,90/10,-0.1175519055947265,0.0889310357212888,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,20,Linear,85/15,-0.0590045851903675,0.0889672789933052,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,20,Linear,85/15,-0.0590077710422529,0.0889677995453532,2
Rg norm w/0.427,pH regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.1430471635664045,0.0889801684100815,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.0880411155290078,0.0890203624792313,3
Rg norm w/0.427,pH regr out,All,ProtBERT,20,GPR,90/10,0.237047195085449,0.0890252804646613,3
Rg norm w/0.427,buffer regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.1199975214899971,0.0890282895024102,1
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.2484269462692756,0.0890858536195952,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.1993886590886188,0.0890896336648689,3
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,Ridge,85/15,0.085720741776573,0.0891322474513513,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,50,Ridge,85/15,0.0856984935316867,0.0891346260225757,3
Rg norm w/0.427,pH regr out,All,ProtBERT,50,GPR,80/20,0.5163855752341462,0.089170941335334,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.1331319651380831,0.0891840011084009,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,GPR,80/20,-0.0480429771237402,0.0892120155321384,4
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,20,Ridge,90/10,0.1459626126686993,0.0892391679016789,1
Rg norm w/0.5,buffer regr out,All,ProtBERT,10,Ridge,90/10,-0.3605769599141919,0.0892399840156686,2
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,GPR,90/10,-0.0387393497059505,0.0892655510257438,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.0828373222747007,0.0892739838933295,3
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Linear,80/20,-0.977985299204553,0.0892889137644765,3
Rg norm w/0.418,No regr out,All,ProtBERT,20,Linear,80/20,-0.9779349583667024,0.0892928222858669,3
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.3857883683551079,0.0893071068225631,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.0819765983016541,0.0893145675423609,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,GPR,80/20,-0.1634401925014517,0.0893267137684499,3
Rg norm w/0.418,No regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.0413840062065475,0.0893523405438773,2
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.2434786587638506,0.0893786390045193,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,20,Linear,80/20,0.1941436119869822,0.0893815850176823,3
Rg norm w/0.427,No regr out,Inliers,ProtBERT,20,Linear,80/20,0.1940937459981619,0.0893837492166351,3
Rg norm w/0.427,buffer regr out,All,ProtBERT,190,Lasso,90/10,-0.1291935154407526,0.0893930358175032,1
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,GPR,80/20,0.4392393873497592,0.089393872962681,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,10,Linear,90/10,0.1149166492759414,0.0894169138055571,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,Linear,90/10,0.1149291061063564,0.0894208673875356,1
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,20,GPR,80/20,-0.1667595923973901,0.0894540515956293,3
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,190,GPR,85/15,0.1333461516323811,0.0894735912639847,4
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.1664549196803568,0.0894755154691973,4
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.1664527883076403,0.0894775644450353,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,190,Kernel Ridge,90/10,0.3362646730379981,0.0894800770869486,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,20,GPR,80/20,-0.5574766494968915,0.0894820784748525,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,100,GPR,80/20,-0.168582916036859,0.0895239203227423,3
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,50,GPR,80/20,-0.1686190887034551,0.0895253058871803,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.2736870702096168,0.0895325714907798,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.1425842240745771,0.089555202167265,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,50,Ridge,90/10,-0.1425865950246951,0.0895552829991276,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,190,Linear,85/15,-0.4976374660406106,0.0896370524099825,1
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Ridge,85/15,-0.8968085390083116,0.0896703265270606,2
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,GPR,80/20,0.4357319116373533,0.0896708558218737,1
Rg norm w/0.418,No regr out,All,ProtBERT,20,Ridge,85/15,-0.8960562982083315,0.0896801394210877,2
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,GPR,90/10,0.3921733180828216,0.0897060811208685,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,190,Ridge,80/20,0.188250071842616,0.0897072273255671,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,190,Ridge,80/20,0.1882453549577983,0.0897080913383862,3
Rg norm w/0.427,pH regr out,All,ProtBERT,100,GPR,80/20,0.5104706012291124,0.089714598431542,1
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.033141721788901,0.0897352225369805,2
Rg norm w/0.418,buffer regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.0497805697001718,0.089738718485361,1
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,20,GPR,85/15,0.1281026723718109,0.0897438522428222,4
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,100,GPR,85/15,0.1280315968829741,0.0897475100463151,4
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.1361570151067979,0.0897500038452997,1
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Ridge,85/15,0.0326328546104878,0.0897592602175703,2
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Ridge,85/15,0.0326233190264433,0.089759276089824,2
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,50,GPR,85/15,0.1276146491710146,0.0897689646922838,4
Rg norm w/0.427,buffer regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.1390671619209189,0.089783010686589,1
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,10,GPR,85/15,0.1270266347026019,0.0897992131130344,4
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.0212165269114692,0.0898071485044897,2
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Ridge,90/10,-0.0212169960094674,0.089807195416182,2
Rg norm w/0.5,buffer regr out,Inliers,ProtBERT,10,GPR,80/20,-0.1760092643549768,0.0898079322189236,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.0622831167075783,0.0898176656291874,4
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,GPR,80/20,0.4336195426479673,0.0898385429513526,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Ridge,80/20,0.1854899060109488,0.0898596121241041,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,Ridge,80/20,0.1854843495735341,0.0898605230312491,3
Rg norm w/0.5,pH regr out,All,ProtBERT,20,Lasso,85/15,-0.740352701948525,0.089883351637327,3
Rg norm w/0.5,pH regr out,All,ProtBERT,100,Lasso,85/15,-0.740352701948525,0.089883351637327,3
Rg norm w/0.5,pH regr out,All,ProtBERT,10,Lasso,85/15,-0.740352701948525,0.089883351637327,3
Rg norm w/0.5,pH regr out,All,ProtBERT,50,Lasso,85/15,-0.740352701948525,0.089883351637327,3
Rg norm w/0.5,pH regr out,All,ProtBERT,190,Lasso,85/15,-0.740352701948525,0.089883351637327,3
Rg norm w/0.418,No regr out,All,ProtBERT,50,Lasso,85/15,-0.7402092309404367,0.0898843198452067,3
Rg norm w/0.418,No regr out,All,ProtBERT,100,Lasso,85/15,-0.7402092309404367,0.0898843198452067,3
Rg norm w/0.418,No regr out,All,ProtBERT,20,Lasso,85/15,-0.7402092309404367,0.0898843198452067,3
Rg norm w/0.418,No regr out,All,ProtBERT,190,Lasso,85/15,-0.7402092309404367,0.0898843198452067,3
Rg norm w/0.418,No regr out,All,ProtBERT,10,Lasso,85/15,-0.7402092309404367,0.0898843198452067,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.267744381394382,0.0898981028495603,1
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,GPR,85/15,0.0294168272367555,0.0899079122335009,2
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,0.1325616948852807,0.0899365799691719,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.2669553564774429,0.0899465236085702,1
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,100,Lasso,85/15,0.0871761006750655,0.0899510344301154,2
Rg norm w/0.427,No regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.376872319071755,0.0899529734988926,1
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,190,Lasso,85/15,0.0869284716007579,0.0899632344727333,2
Rg norm w/0.5,No regr out,Inliers,ProtBERT,10,GPR,80/20,-0.2492399272206555,0.0899658220124166,1
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,GPR,85/15,0.1545654962333458,0.0899796681347587,3
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,-0.1542259160512158,0.090010281025343,2
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,10,Ridge,90/10,0.1014227023468646,0.0900959588469503,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,Ridge,90/10,0.1014346137691268,0.0900999793188459,1
Rg norm w/0.427,buffer regr out,All,ProtBERT,50,Kernel Ridge,90/10,0.3211789079411814,0.0901318458130441,4
Rg norm w/0.418,buffer regr out,All,ProtBERT,100,Kernel Ridge,90/10,0.3862740053312608,0.0901403548856567,2
Rg norm w/0.427,pH regr out,All,ProtBERT,190,GPR,80/20,0.5056627115955163,0.0901540857911771,1
Rg norm w/0.427,buffer regr out,All,ProtBERT,190,GPR,85/15,0.30947653978319,0.09016658361542,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.0643807967268917,0.0901677624255297,3
Rg norm w/0.427,buffer regr out,Inliers,ProtBERT,50,Linear,85/15,0.1650216415139845,0.0901763733747163,1
Rg norm w/0.427,No regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.1795779740064756,0.0901851350524027,3
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,10,GPR,85/15,0.2627373191167712,0.0902049345993118,1
Rg norm w/0.427,pH regr out,Inliers,ProtBERT,190,GPR,85/15,0.262113616813143,0.0902430818792491,1
Rg norm w/0.5,No regr out,All,ProtBERT,10,Kernel Ridge,85/15,-0.0457618271207866,0.0902529639865949,4
Rg norm w/0.427,No regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.060771740878875,0.0903401899053618,3
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.1568757630587617,0.090356490890894,2
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,50,Ridge,85/15,0.225881973188884,0.0904121372816937,1
Rg norm w/0.418,buffer regr out,Inliers,ProtBERT,190,Lasso,90/10,0.1966755770558184,0.0904369159492056,1
Rg norm w/0.418,No regr out,Inliers,ProtBERT,190,Lasso,80/20,0.0118625101566153,0.0904397730007265,4
Rg norm w/0.418,No regr out,Inliers,ProtBERT,100,Lasso,80/20,0.0118625094637397,0.0904397730324344,4
Rg norm w/0.418,No regr out,Inliers,ProtBERT,50,Lasso,80/20,0.0118622355424937,0.0904397855678223,4
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Lasso,80/20,0.0118321263456779,0.0904427433300082,4
