Normalization,Regressing out,Points,Model,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score
Rg norm w/0.418,pH regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.12232926877436079,0.08268951041728685
Rg norm w/0.418,pH regr out,All,ProtBERT,10,GPR,85/15,0.11368965124831798,0.08309550334901693
Rg norm w/0.418,pH regr out,All,ProtBERT,10,Linear,90/10,-2.4313817890974496,0.14993035222281398
Rg norm w/0.418,pH regr out,All,ProtBERT,10,Ridge,90/10,-2.2203467648870316,0.14524672862478916
Rg norm w/0.418,pH regr out,All,ProtBERT,10,Lasso,90/10,-0.6046713856046164,0.10252932410243037
Rg norm w/0.418,pH regr out,All,ProtBERT,10,Kernel Ridge,90/10,-0.07408776510775827,0.08388318750662714
Rg norm w/0.418,pH regr out,All,ProtBERT,10,GPR,90/10,-0.09764653462572692,0.08479813398333796
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Linear,80/20,-0.12981284300426377,0.09670782487870308
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.11238831273062888,0.09595918934698779
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.09997068746317428,0.09542208851725315
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.07833871616389643,0.09447914640350043
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,GPR,80/20,0.0037149178352365864,0.0908134501452495
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Linear,85/15,-0.2041851339776659,0.09502365205992001
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Ridge,85/15,-0.16644912380352217,0.0935229048372336
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Lasso,85/15,-0.15467758858919423,0.09304980242025668
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,-0.014002138451618018,0.08719759814242611
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,GPR,85/15,0.16130181313263858,0.07930269364425717
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Linear,90/10,-0.04301460330316953,0.09094395252159967
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Ridge,90/10,-0.03354143464389736,0.09053001175045584
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Lasso,90/10,0.03165740338186851,0.0876280503122227
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,0.32009854198172505,0.07342629535668369
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,10,GPR,90/10,0.3392578717106005,0.07238434179091256
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Linear,80/20,-0.11341802630059039,0.5063742965399282
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Ridge,80/20,-0.0656364512915748,0.4953898025622727
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Lasso,80/20,-0.002833796480974593,0.4805703911264112
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.05511333744336655,0.49293775765145487
Rg norm w/0.418,pH regr out,All,ProtBERT,20,GPR,80/20,-0.08541904439250225,0.499966893418441
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Linear,85/15,-3.215498576284846,0.18122123521421787
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Ridge,85/15,-2.3036295667617215,0.16042804269777938
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Lasso,85/15,-0.3496649394361029,0.10254101120445433
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.12160081759588404,0.08272381871526255
Rg norm w/0.418,pH regr out,All,ProtBERT,20,GPR,85/15,0.17422146154643003,0.0802077638437735
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Linear,90/10,-2.5824844963682487,0.15319592033703353
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Ridge,90/10,-1.98142530020574,0.1397548879989256
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Lasso,90/10,-0.6046713856046164,0.10252932410243037
Rg norm w/0.418,pH regr out,All,ProtBERT,20,Kernel Ridge,90/10,-0.07605544780032392,0.08395998754901192
Rg norm w/0.418,pH regr out,All,ProtBERT,20,GPR,90/10,0.01833346549619641,0.08019310572474248
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Linear,80/20,0.0561980503410785,0.08838911730547498
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Ridge,80/20,0.05433290822381165,0.08847641151883036
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Lasso,80/20,0.0747737586583459,0.08751496685950878
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.17830420219818877,0.0824733992146676
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,GPR,80/20,0.18901585468643645,0.08193407285557947
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Linear,85/15,0.02499552765856128,0.08550438564849593
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Ridge,85/15,0.02567931614297092,0.08547439749433494
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Lasso,85/15,0.05932862314063547,0.0839854496403217
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.33127659130262,0.07081224283307787
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,GPR,85/15,0.3201296714345896,0.07139998670274339
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Linear,90/10,0.09007479685334696,0.08494375938706267
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Ridge,90/10,0.07992112770167581,0.08541637959161431
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Lasso,90/10,0.0835280914922083,0.08524878725570605
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,0.31040885521679906,0.07394766560301681
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,20,GPR,90/10,0.3608799892432958,0.07119013858733281
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Linear,80/20,-0.2273500791004066,0.5316511482467965
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Ridge,80/20,-0.09079406791764488,0.5012032892155591
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Lasso,80/20,-0.002833796480974593,0.4805703911264112
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.025413818303251068,0.4859505875294171
Rg norm w/0.418,pH regr out,All,ProtBERT,50,GPR,80/20,-0.05509288892185382,0.4929329809621541
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Linear,85/15,-10.725817147877002,0.30224294447885613
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Ridge,85/15,-3.2323598930229425,0.18158330143023552
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Lasso,85/15,-0.3496649394361029,0.10254101120445433
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Kernel Ridge,85/15,0.11936885516483953,0.0828288503001667
Rg norm w/0.418,pH regr out,All,ProtBERT,50,GPR,85/15,0.16284158900340995,0.0807585356027395
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Linear,90/10,-5.302805550949808,0.20319920039891576
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Ridge,90/10,-2.5288215776510232,0.15204421139620408
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Lasso,90/10,-0.6046713856046164,0.10252932410243037
Rg norm w/0.418,pH regr out,All,ProtBERT,50,Kernel Ridge,90/10,-0.08010643750793922,0.08411787975460709
Rg norm w/0.418,pH regr out,All,ProtBERT,50,GPR,90/10,0.006498437889824182,0.08067506377157346
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Linear,80/20,-0.004578075114424429,0.09119062861913328
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Ridge,80/20,0.151437839674885,0.08381083982742948
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Lasso,80/20,0.011831851890043099,0.09044275588987764
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,80/20,0.051674811792847275,0.08860066973107894
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,GPR,80/20,0.12725283333363013,0.08499680197058472
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Linear,85/15,0.010195350721923901,0.08615090256672285
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Ridge,85/15,0.18005214338348252,0.07841121880580278
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Lasso,85/15,0.014645439870402122,0.0859570203296985
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,85/15,0.25748669915998534,0.07461690064949476
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,GPR,85/15,0.2697062198779593,0.07400036943925967
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Linear,90/10,0.3004775864509498,0.0744782473040324
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Ridge,90/10,0.282862113054672,0.07541017771503303
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Lasso,90/10,0.05601804535975741,0.08651879792624032
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,Kernel Ridge,90/10,0.34204802825140834,0.07223134919479204
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,50,GPR,90/10,0.3289842671252592,0.07294490820713619
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Linear,80/20,-4.1147940088953145,1.0853169923476835
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Ridge,80/20,-0.08384748862645974,0.4996048164522342
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Lasso,80/20,-0.002833796480974593,0.4805703911264112
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Kernel Ridge,80/20,-0.015348126172715082,0.48355960545050874
Rg norm w/0.418,pH regr out,All,ProtBERT,100,GPR,80/20,-0.04329846389889336,0.4901700961699431
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Linear,85/15,-149.3830591257812,1.0823907453937893
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Ridge,85/15,-3.542422788704343,0.18811714967976248
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Lasso,85/15,-0.3496649394361029,0.10254101120445433
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Kernel Ridge,85/15,0.14022203754678153,0.08184228899656894
Rg norm w/0.418,pH regr out,All,ProtBERT,100,GPR,85/15,0.14659268342745235,0.08153851425248666
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Linear,90/10,-22.14651412807067,0.3894016952923438
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Ridge,90/10,-2.837128682948084,0.15854707062601897
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Lasso,90/10,-0.6046713856046164,0.10252932410243037
Rg norm w/0.418,pH regr out,All,ProtBERT,100,Kernel Ridge,90/10,-0.04078194643924782,0.0825724014530611
Rg norm w/0.418,pH regr out,All,ProtBERT,100,GPR,90/10,-0.02991221437600089,0.08214008436924297
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Linear,80/20,-8.10043608442088,0.2744665754976497
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Ridge,80/20,0.10618155233662341,0.08601674787927525
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Lasso,80/20,0.011832125652873948,0.09044274336171294
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,80/20,0.1107364875981981,0.08579729551002357
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,GPR,80/20,0.10704588104359913,0.08597514842089617
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Linear,85/15,-12.70089954782875,0.32052331672375045
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Ridge,85/15,0.13019042792788782,0.08076016142504494
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Lasso,85/15,0.17790255674234123,0.07851393349814328
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,85/15,0.23449299748922958,0.07576343747772624
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,GPR,85/15,0.26874535815422307,0.07404903529920244
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Linear,90/10,-14.151557031542403,0.3466229093058803
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Ridge,90/10,0.20179608117347958,0.07955831171030603
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Lasso,90/10,0.31003113080281197,0.07396791529371338
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,Kernel Ridge,90/10,0.30957999676451564,0.07399209318997473
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,100,GPR,90/10,0.3265413882128595,0.07307756805439465
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Linear,80/20,-0.38894897578607135,0.565569101299044
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Ridge,80/20,-0.08252902793449568,0.4993008485209595
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Lasso,80/20,-0.002833796480974593,0.4805703911264112
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Kernel Ridge,80/20,-0.01134254344615293,0.48260483336208293
Rg norm w/0.418,pH regr out,All,ProtBERT,190,GPR,80/20,-0.03543107363175246,0.48831844143909586
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Linear,85/15,-39.64707650931709,0.5627289654578027
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Ridge,85/15,-3.4458525125699015,0.1861067557140366
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Lasso,85/15,-0.3496649394361029,0.10254101120445433
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Kernel Ridge,85/15,0.13506363564320545,0.0820874360576537
Rg norm w/0.418,pH regr out,All,ProtBERT,190,GPR,85/15,0.14764137624767104,0.08148840035146401
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Linear,90/10,-33.87861693882585,0.4780074527413666
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Ridge,90/10,-2.7787490438763696,0.157336348005514
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Lasso,90/10,-0.6046713856046164,0.10252932410243037
Rg norm w/0.418,pH regr out,All,ProtBERT,190,Kernel Ridge,90/10,-0.050498531325471996,0.0829569478280882
Rg norm w/0.418,pH regr out,All,ProtBERT,190,GPR,90/10,-0.025959267975810718,0.08198230028720957
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Linear,80/20,-0.7183356443384972,0.11926482115794847
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Ridge,80/20,0.12843385796391849,0.08493927253720589
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Lasso,80/20,0.011832126345677985,0.09044274333000828
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Kernel Ridge,80/20,0.148195921318927,0.08397078620105608
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,GPR,80/20,0.12119157695368499,0.08529144400577889
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Linear,85/15,-1.1285227210061484,0.12633515927745217
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Ridge,85/15,0.1586626521457667,0.07942736792516386
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Lasso,85/15,0.014647701389363998,0.08595692168828008
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Kernel Ridge,85/15,0.2718598880840697,0.07389117371574311
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,GPR,85/15,0.2772125832593276,0.07361907876692665
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Linear,90/10,-1.0154910911965227,0.12642095655969374
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Ridge,90/10,0.24143687271693248,0.07755762382008655
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Lasso,90/10,0.3099144151776151,0.07397417126176806
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,Kernel Ridge,90/10,0.3659697739606136,0.07090610213064716
Rg norm w/0.418,pH regr out,Inliers,ProtBERT,190,GPR,90/10,0.34426176871437486,0.07210973227224189
Rg w/no norm,buffer regr out,All,ProtBERT,10,Linear,80/20,-0.0831956847780504,3.4760920880831727
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,80/20,-0.06388312952760611,3.444964680460645
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,80/20,-0.0007676981279409745,3.3412152285493604
Rg w/no norm,buffer regr out,All,ProtBERT,10,Kernel Ridge,80/20,0.011298252469849723,3.3210121423119707
Rg w/no norm,buffer regr out,All,ProtBERT,10,GPR,80/20,-0.04831984927446209,3.419674083839536
Rg w/no norm,buffer regr out,All,ProtBERT,10,Linear,85/15,-0.4408184861341875,1.7928558862539932
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,85/15,-0.33891899175830376,1.7282950907394121
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,85/15,-0.21340859435680293,1.645296897415979
Rg w/no norm,buffer regr out,All,ProtBERT,10,Kernel Ridge,85/15,0.1701786972774656,1.360608047183596
Rg w/no norm,buffer regr out,All,ProtBERT,10,GPR,85/15,0.15166305138220837,1.3757037996757768
Rg w/no norm,buffer regr out,All,ProtBERT,10,Linear,90/10,-0.17457011521149046,1.7928845759972987
Rg w/no norm,buffer regr out,All,ProtBERT,10,Ridge,90/10,-0.13271045309742835,1.7606470842050028
Rg w/no norm,buffer regr out,All,ProtBERT,10,Lasso,90/10,-0.018362657398104387,1.6694141507838967
Rg w/no norm,buffer regr out,All,ProtBERT,10,Kernel Ridge,90/10,0.16812552446484152,1.5088350258180092
Rg w/no norm,buffer regr out,All,ProtBERT,10,GPR,90/10,0.16879545656611328,1.5082273496355199
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Linear,80/20,-0.1381200585829352,1.2549431404267646
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Ridge,80/20,-0.07813688463338897,1.2214254429230138
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Lasso,80/20,-0.11638623545765392,1.2429030302816981
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,80/20,-0.3594288385599578,1.3715392786582172
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,GPR,80/20,-0.3126134528306832,1.347716159619597
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Linear,85/15,0.10805367900502827,1.0998567789653206
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Ridge,85/15,0.11650794258087993,1.0946319029214437
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Lasso,85/15,0.10910762220067216,1.0992067795351064
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,85/15,0.16793126788998713,1.0622980340944665
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,GPR,85/15,-0.16963636676699112,1.2594827049728774
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Linear,90/10,0.014636748909785613,1.1318265835486596
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Ridge,90/10,0.02470862819141406,1.1260272497429018
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Lasso,90/10,0.02631798365214222,1.1250978216998893
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,Kernel Ridge,90/10,-0.014693649125128605,1.1485480810534132
Rg w/no norm,buffer regr out,Inliers,ProtBERT,10,GPR,90/10,-0.2250640454891082,1.2620050896473585
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,80/20,-0.3363240435281405,3.860945789021877
Rg w/no norm,buffer regr out,All,ProtBERT,20,Ridge,80/20,-0.13352587366285218,3.5559326883024314
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,80/20,-0.0007676981279409745,3.3412152285493604
Rg w/no norm,buffer regr out,All,ProtBERT,20,Kernel Ridge,80/20,-0.059426780879875185,3.437742047898266
Rg w/no norm,buffer regr out,All,ProtBERT,20,GPR,80/20,-0.04804663957139477,3.4192284426440573
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,85/15,-1.1092571116280228,2.1692295227095295
Rg w/no norm,buffer regr out,All,ProtBERT,20,Ridge,85/15,-0.47068989771939407,1.8113455147660487
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,85/15,-0.23634376884820685,1.660773351444947
Rg w/no norm,buffer regr out,All,ProtBERT,20,Kernel Ridge,85/15,0.1638382897864492,1.365796148156126
Rg w/no norm,buffer regr out,All,ProtBERT,20,GPR,85/15,0.16708530345786632,1.3631417139748638
Rg w/no norm,buffer regr out,All,ProtBERT,20,Linear,90/10,-0.3258782084292213,1.9048670697371048
Rg w/no norm,buffer regr out,All,ProtBERT,20,Ridge,90/10,-0.1652088350776495,1.7857256717172385
Rg w/no norm,buffer regr out,All,ProtBERT,20,Lasso,90/10,0.014679414573241734,1.6421076931761807
Rg w/no norm,buffer regr out,All,ProtBERT,20,Kernel Ridge,90/10,0.16003185545282794,1.5161573149889558
Rg w/no norm,buffer regr out,All,ProtBERT,20,GPR,90/10,0.16549672533109083,1.511217173426423
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Linear,80/20,0.04189142293222825,1.151429558979161
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Ridge,80/20,0.07615473277159901,1.1306537550245939
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Lasso,80/20,0.04450020449780678,1.1498609080934707
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,80/20,0.08833676866533335,1.1231744873113187
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,GPR,80/20,-0.31044519309263996,1.3466025772287518
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Linear,85/15,0.145317456643002,1.0766367340261838
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Ridge,85/15,0.15430726575789988,1.070959570870986
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Lasso,85/15,0.15322733085701723,1.0716431510756543
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,85/15,0.18913549531798712,1.048675016484795
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,GPR,85/15,-0.1693900860501869,1.2593500985311399
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Linear,90/10,-0.049022709241634876,1.1678152827914527
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Ridge,90/10,-0.012828313775314681,1.1474918938666783
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Lasso,90/10,0.0032907532978536658,1.1383241590400894
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,Kernel Ridge,90/10,-0.040552987947660935,1.163091306940176
Rg w/no norm,buffer regr out,Inliers,ProtBERT,20,GPR,90/10,-0.22118153532584106,1.2600037102599853
Rg w/no norm,buffer regr out,All,ProtBERT,50,Linear,80/20,-0.5315050773016288,4.133300999310201
Rg w/no norm,buffer regr out,All,ProtBERT,50,Ridge,80/20,-0.15316157994326218,3.5865995927774748
Rg w/no norm,buffer regr out,All,ProtBERT,50,Lasso,80/20,-0.0007676981279409745,3.3412152285493604
Rg w/no norm,buffer regr out,All,ProtBERT,50,Kernel Ridge,80/20,-0.04440401415849382,3.413281279121175
Rg w/no norm,buffer regr out,All,ProtBERT,50,GPR,80/20,-0.04766219615671963,3.4186012661538125
Rg w/no norm,buffer regr out,All,ProtBERT,50,Linear,85/15,-2.773276423016507,2.901349558877109
